  -0.18359E+00   0.10108E+00  -0.10065E-01   0.00000E+00   0.00000E+00   0.14163E+00  -0.29016E-01   0.57686E-01  -0.43077E-01   0.77517E-01  -0.69479E-01  -0.48816E-01   0.93516E-02
  -0.17578E+00   0.10291E+00  -0.11013E-01   0.00000E+00   0.00000E+00   0.14312E+00  -0.30574E-01   0.57867E-01  -0.44295E-01   0.77703E-01  -0.72885E-01  -0.46587E-01   0.10416E-01
  -0.16797E+00   0.10466E+00  -0.12133E-01   0.00000E+00   0.00000E+00   0.14442E+00  -0.32317E-01   0.57976E-01  -0.45476E-01   0.77620E-01  -0.76354E-01  -0.44302E-01   0.11485E-01
  -0.16016E+00   0.10632E+00  -0.13210E-01   0.00000E+00   0.00000E+00   0.14558E+00  -0.33962E-01   0.58026E-01  -0.46470E-01   0.77341E-01  -0.79785E-01  -0.41993E-01   0.12332E-01
  -0.15234E+00   0.10788E+00  -0.14419E-01   0.00000E+00   0.00000E+00   0.14655E+00  -0.35734E-01   0.58021E-01  -0.47420E-01   0.76798E-01  -0.83226E-01  -0.39653E-01   0.13142E-01
  -0.14453E+00   0.10934E+00  -0.15576E-01   0.00000E+00   0.00000E+00   0.14737E+00  -0.37390E-01   0.57974E-01  -0.48204E-01   0.76057E-01  -0.86578E-01  -0.37310E-01   0.13720E-01
  -0.13672E+00   0.11069E+00  -0.16823E-01   0.00000E+00   0.00000E+00   0.14801E+00  -0.39111E-01   0.57890E-01  -0.48945E-01   0.75070E-01  -0.89865E-01  -0.34960E-01   0.14228E-01
  -0.12891E+00   0.11193E+00  -0.18000E-01   0.00000E+00   0.00000E+00   0.14851E+00  -0.40688E-01   0.57779E-01  -0.49545E-01   0.73913E-01  -0.92989E-01  -0.32628E-01   0.14501E-01
  -0.12109E+00   0.11306E+00  -0.19223E-01   0.00000E+00   0.00000E+00   0.14886E+00  -0.42270E-01   0.57646E-01  -0.50110E-01   0.72567E-01  -0.95962E-01  -0.30309E-01   0.14682E-01
  -0.11328E+00   0.11408E+00  -0.20355E-01   0.00000E+00   0.00000E+00   0.14909E+00  -0.43684E-01   0.57498E-01  -0.50561E-01   0.71119E-01  -0.98705E-01  -0.28026E-01   0.14630E-01
