time,max_abs_profile_error,reversed_profile_error,best_shift_profile_error,best_global_shift,solver_peak_z,gkw_peak_z,solver_peak_value,gkw_peak_value,solver_total_power,gkw_total_power,total_power_ratio,center_of_power_error,edge_fraction_error,peak_z_error,second_moment_error,global_worst_time,global_worst_z,global_worst_signed_profile_error,global_worst_solver_value,global_worst_gkw_value,normalized_profiles,status,notes
2.16,0.011392465356385939,0.011392465356385939,0.011392465356385939,0,-0.09375,-0.09375,0.37659296275435067,0.3652004973979647,0.9999999999999999,0.999998638014,1.000001361987855,-9.71445146547012e-17,9.534897258062232e-06,0.0,-0.0006762696740470475,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.22,0.009876027127699805,0.009876027127699805,0.009876027127699805,0,0.09375,-0.09375,0.3732963160868059,0.36342028895910594,1.0000000000000002,0.99999920489,1.0000007951106327,0.0,2.6227855765875722e-06,0.1875,0.0023782632845964075,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.2800000000000002,0.008462420233824819,0.008462420233824819,0.008462420233824819,0,0.09375,-0.09375,0.36973575465226727,0.3612733344184424,1.0,0.999999074334,1.0000009256668572,-2.7755575615628914e-17,-9.525148606741161e-06,0.1875,0.003925227205123533,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.34,0.007410800231365422,0.007410800231365422,0.007410800231365422,0,0.09375,-0.09375,0.3663323654179756,0.3589215651866103,1.0000000000000004,0.9999984253199999,1.00000157468248,1.3877787807814457e-17,-6.188233715214229e-06,0.1875,0.0001943658259505876,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.4,0.007097618596923483,0.007097618596923483,0.007097618596923483,0,0.09375,-0.09375,0.3632630747972892,0.35616545620036566,1.0,0.9999987191336001,1.0000012808680407,0.0,-3.032930390805453e-07,0.1875,-0.00033402937108893,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.46,0.007375763375773836,0.007375763375773836,0.007375763375773836,0,-0.09375,-0.09375,0.3606238960919451,0.3532481327161713,1.0000000000000002,0.9999996242975999,1.0000003757025413,-4.163336342344337e-17,-1.4724146853042495e-06,0.0,0.01192534187340432,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.52,0.0087136232931731,0.0087136232931731,0.0087136232931731,0,0.09375,-0.09375,0.35883254478320636,0.35011892149003326,0.9999999999999998,1.0000002242380002,0.99999977576205,4.163336342344337e-17,-5.245849118612534e-07,0.1875,0.0005322940727893258,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.58,0.010372556406125777,0.010372556406125777,0.010372556406125777,0,0.09375,-0.09375,0.3573802846459129,0.34700772823978715,0.9999999999999993,1.0000007831532,0.9999992168474127,4.163336342344337e-17,-1.8662913650919665e-06,0.1875,-0.0017002161365781837,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.64,0.012393724744350354,0.012393724744350354,0.012393724744350354,0,-0.09375,-0.09375,0.35649303729016885,0.3440993125458185,1.0000000000000002,0.9999990916988,1.0000009083020251,2.7755575615628914e-17,2.481574147615483e-07,0.0,0.00016411113150176931,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.7,0.014891158404381488,0.014891158404381488,0.014891158404381488,0,0.09375,-0.09375,0.35612829714696603,0.34123713874258454,0.9999999999999996,0.999999593413,1.0000004065871648,-2.7755575615628914e-17,5.941732649436959e-07,0.1875,-0.0055204241235475085,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
