z_index,z,normalized_phi_power,streaming_delta_profile,field_drive_delta_profile,field_residual_profile,is_target_z,time,target_z,peak_z,second_moment,local_streaming_delta,max_streaming_delta,boundary_streaming_delta,local_field_drive_delta,max_field_drive_delta,boundary_field_drive_delta,field_residual_max,field_reconstruction_error,rhs_assembly_error,status,notes
10,-2.53125,6.639930814853156e-06,0.002421464822450256,3.1321213707988442e-21,1.371419323662774e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
11,-2.34375,1.4513499296474528e-05,0.002230903224344763,3.316782401060915e-22,4.336808689942018e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
12,-2.15625,7.096807594694256e-06,0.0021440946006160964,1.1765722657042511e-21,5.421010862427522e-19,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
13,-1.96875,5.217679075106474e-06,0.002437630252705367,3.151037875102059e-21,5.244670419506027e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
14,-1.78125,3.533055278275599e-06,0.0020276852030356673,2.12558347053396e-21,1.6935779332544402e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
15,-1.59375,8.462155259987753e-06,0.0021878903952264293,1.5126955674941973e-21,3.484660190605998e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
16,-1.40625,2.570447803069783e-06,0.002206405199770258,4.778554254828096e-21,8.690541527449943e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
17,-1.21875,5.68750665223831e-07,0.002032045409776728,2.7972573435521886e-21,1.893477691975265e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
18,-1.03125,5.833011185044657e-05,0.002541175043469264,1.2457017083271858e-20,7.359808400080196e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
19,-0.84375,0.0002143974490507896,0.002750064262515853,1.4975099716203105e-20,6.952433221959954e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
20,-0.65625,0.0002826516659839184,0.0033598042911225237,5.682466960122153e-20,1.0551910960100404e-17,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
21,-0.46875,0.005154853549015438,0.006396703699637314,1.4297607109942823e-19,9.813077866773594e-17,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
22,-0.28125,0.1372043805990745,0.007044002628973733,3.1093881849517305e-19,2.2247786310271853e-16,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
23,-0.09375,0.35697806498567014,0.005228399497117055,4.529089671752124e-19,4.742874840267547e-16,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
24,0.09375,0.35697806498567025,0.005228399497117055,2.7611004325485534e-19,1.5700924586837752e-16,True,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
25,0.28125,0.1372043805990743,0.0070440026289737305,2.6696548873752583e-19,1.4946834900704541e-16,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
26,0.46875,0.005154853549015449,0.00639670369963731,1.5210184070211187e-19,9.309503074677274e-17,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
27,0.65625,0.0002826516659839186,0.003359804291122522,4.315685598912195e-20,8.673617379884035e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
28,0.84375,0.00021439744905078965,0.0027500642625158532,5.24233115150054e-21,2.778605206969998e-17,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
