z_index,solver_z,stella_z,z_error,solver_B,stella_bmag,B_error,solver_F,stella_b_dot_gradz_over_2pi,F_error,solver_kperp2,stella_kperp2,kperp2_error,solver_D_y,stella_B_times_gradB_dot_grady,stella_B_times_kappa_dot_grady,stella_B_times_drift_y_sum,phi_abs
173,0.17578125,0.17578125,0.0,1.067,1.0665841846959987,-0.00041581530400125466,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.47664,0.4766303883955582,-9.611604441794874e-06,-0.024300000000000002,-0.035520399739239684,0.011220943064821002,-0.024299456674418685,4.7089331369882726e-11
174,0.1796875,0.1796875,0.0,0.9995,0.9995384918782771,3.849187827709155e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.33147,0.3315089574322004,3.8957432200392716e-05,0.09353,0.02015563021522633,0.0733736639344677,0.09352929414969403,3.71291133088756e-11
175,0.18359375,0.18359375000000003,2.7755575615628914e-17,0.9498,0.9498451030724746,4.510307247462819e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.24732,0.24732659284335193,6.592843351915789e-06,0.1879,0.06449516766550953,0.12342762988370748,0.187922797549217,3.312797536934752e-11
176,0.1875,0.1875,0.0,0.9872,0.9871557737343302,-4.4226265669800036e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.17478,0.17479208389826964,1.2083898269649174e-05,-0.039113999999999996,-0.046836925837759544,0.007726309767911737,-0.03911061606984781,2.5302879150007237e-11
177,0.19140625,0.19140625,0.0,1.052,1.0524348195093096,0.0004348195093095697,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.077661,0.07765682451086169,-4.1754891383083415e-06,-0.31620000000000004,-0.1821204772980135,-0.13411174416247684,-0.31623222146049035,5.536146663756099e-12
178,0.1953125,0.1953125,0.0,1.161,1.1606717893163199,-0.0003282106836801635,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.15021,0.1501968785337015,-1.3121466298504636e-05,-0.375,-0.20724006397569628,-0.16776102162747605,-0.37500108560317236,2.1291076453379932e-11
179,0.19921875,0.19921875,0.0,1.228,1.2284165634684339,0.0004165634684338837,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.36971999999999994,0.36967835446672365,-4.164553327629106e-05,-0.3658,-0.2005171227560145,-0.1652829328456842,-0.3658000556016987,3.661749195462208e-11
180,0.203125,0.20312500000000003,2.7755575615628914e-17,1.176,1.1763999917469168,0.00039999174691685013,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.39951,0.3995209539675126,1.09539675126058e-05,-0.2708,-0.15461716370090223,-0.1161917531138575,-0.2708089168147597,4.9809796384856306e-11
181,0.20703125,0.20703125,0.0,1.07,1.0701972612518744,0.00019726125187435883,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.30230999999999997,0.302325124099225,1.5124099225050092e-05,-0.1966,-0.12152211851964345,-0.07509526315961638,-0.19661738167925985,5.751363912438265e-11
182,0.2109375,0.2109375,0.0,0.9721,0.9721350933151321,3.5093315132184166e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.22347,0.22348154133659634,1.1541336596337937e-05,-0.11016000000000001,-0.08321462754061637,-0.02695099912516193,-0.1101656266657783,5.462716024702925e-11
183,0.21484375,0.21484375000000003,2.7755575615628914e-17,0.9152,0.9151784503071839,-2.154969281609187e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.19341,0.1934159361131782,5.936113178200975e-06,0.12844,0.03247565643462557,0.09596471675624327,0.12844037319086885,5.025025815601039e-11
184,0.21875,0.21875,0.0,0.9767,0.9767028014859408,2.8014859407843318e-06,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.24317999999999998,0.24321820831014548,3.820831014550441e-05,0.11109,0.027672696446839756,0.08342049353591571,0.11109318998275547,6.058754930490996e-11
185,0.22265625,0.22265625,0.0,1.117,1.1174456496739327,0.00044564967393267985,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.30915,0.30915583620329173,5.8362032917536055e-06,-0.11532,-0.07895196532752995,-0.03636768918680439,-0.11531965451433435,7.937314636036045e-11
186,0.2265625,0.22656250000000003,2.7755575615628914e-17,1.236,1.2362946908055907,0.0002946908055907471,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.30123,0.3012690198224095,3.901982240950286e-05,-0.22503,-0.12990747662767785,-0.09512532927656214,-0.22503280590424,8.897109132755275e-11
187,0.23046875,0.23046875,0.0,1.274,1.2737977650081065,-0.0002022349918935351,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.16965,0.16965586173336253,5.861733362533261e-06,-0.3653,-0.19903493131999653,-0.1662570730283647,-0.36529200434836123,8.670211253829205e-11
188,0.234375,0.234375,0.0,1.17,1.1696177171723277,-0.0003822828276722756,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.086994,0.0869979968351902,3.996835190200887e-06,-0.3434,-0.19112723833250742,-0.15225906412816642,-0.3433863024606738,7.265109881384935e-11
189,0.23828125,0.23828125,0.0,1.036,1.036385805780188,0.0003858057801879866,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.11312999999999998,0.11313751659749063,7.516597490653254e-06,-0.23708,-0.14328097323771707,-0.09378272267195975,-0.23706369590967682,5.055184859000683e-11
190,0.2421875,0.2421875,0.0,0.937,0.9370006671586127,6.6715861268829e-07,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.16848,0.16844288571376412,-3.7114286235873095e-05,-0.0288,-0.04467858256269372,0.015882836498385438,-0.02879574606430828,3.484791770313384e-11
191,0.24609375,0.24609375000000003,2.7755575615628914e-17,0.9318,0.9318120279286639,1.2027928663949083e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.18999000000000002,0.19001814644815984,2.814644815982148e-05,0.08437,0.011567633639585283,0.07280316414403783,0.08437079778362311,3.2580888290234355e-11
192,0.25,0.25,0.0,1.016,1.0155448131538496,-0.0004551868461504238,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.26325,0.2632615899508161,1.158995081612657e-05,0.08572,0.01708221330911233,0.06863666253881522,0.08571887584792755,3.488276302176049e-11
193,0.25390625,0.25390625,0.0,1.142,1.1418707335765963,-0.00012926642340360672,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.5095799999999999,0.5095550510789928,-2.4948921007128533e-05,-0.029678999999999997,-0.03522597738635855,0.005550981523613553,-0.029674995862744996,3.428476960553638e-11
194,0.2578125,0.2578125,0.0,1.241,1.2414527200277452,0.00045272002774510156,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.8963099999999999,0.8963504953231123,4.049532311234394e-05,-0.054398,-0.04445486834159085,-0.009948456246052513,-0.05440332458764336,2.5423166243049494e-11
195,0.26171875,0.26171875,0.0,1.244,1.243585289423879,-0.00041471057612096907,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.9054,0.9051731190679368,-0.00022688093206313376,-0.3008,-0.1676213367194154,-0.13324619546317426,-0.30086753218258966,1.0222830703249856e-11
196,0.265625,0.265625,0.0,1.137,1.1365053448918865,-0.0004946551081135286,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.47493,0.47495643802079285,2.643802079282942e-05,-0.3467,-0.1939300201344747,-0.15276276952011825,-0.34669278965459294,1.1232621339809743e-11
197,0.26953125,0.26953125,0.0,1.008,1.0083666178744932,0.0003666178744932136,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.17451,0.17446940016506943,-4.05998349305714e-05,-0.3393,-0.19584662205370437,-0.1435453050511778,-0.3393919271048822,2.6908794230915122e-11
198,0.2734375,0.2734375,0.0,0.9291,0.9290802569196782,-1.974308032182126e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.10854,0.10858425091901347,4.425091901347211e-05,-0.044218999999999994,-0.052914372389984976,0.008690876959740383,-0.04422349543024459,3.2651530578064976e-11
199,0.27734375,0.27734375,0.0,0.9594,0.9594325367504052,3.253675040515436e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.10557,0.10558492825329073,1.4928253290732996e-05,0.12974,0.035986313523244495,0.09375469224086089,0.12974100576410538,3.614849306672386e-11
200,0.28125,0.28125,0.0,1.042,1.0423686207145433,0.0003686207145432441,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.08967599999999999,0.08967236006123579,-3.6399387642049863e-06,0.16167,0.056368108081784364,0.10530912698597122,0.16167723506775558,4.5904181447973724e-11
201,0.28515625,0.28515625,0.0,1.132,1.132312003698941,0.0003120036989410213,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.10142999999999999,0.10146776236214797,3.7762362147975015e-05,0.14806999999999998,0.05330444572015108,0.09477337798918378,0.14807782370933487,5.342318593090302e-11
202,0.2890625,0.2890625,0.0,1.177,1.1771053302406855,0.00010533024068548613,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.15794999999999998,0.15797934421084234,2.9344210842358054e-05,0.07951,0.02056254162914216,0.058945712266827155,0.07950825389596931,5.6474498073011406e-11
203,0.29296875,0.29296875,0.0,1.119,1.1191615717561014,0.0001615717561014307,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.26667,0.2667100262168838,4.002621688375951e-05,0.07679,0.01716920419059085,0.05962283578994102,0.07679203998053187,5.957700119375036e-11
204,0.296875,0.296875,0.0,1.02,1.0202458465993531,0.0002458465993531167,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.38709,0.3871025213032159,1.2521303215884405e-05,0.17411000000000001,0.06151251505394533,0.11259155460888136,0.17410406966282668,5.986350838980059e-11
205,0.30078125,0.30078125,0.0,0.9947,0.9947010289620898,1.0289620897552254e-06,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.54792,0.5479461692139477,2.616921394771321e-05,-0.004399999999999998,-0.02907014208373252,0.02467251846355628,-0.00439762362017624,5.790696277517743e-11
206,0.3046875,0.3046875,0.0,0.9886,0.9885719198645405,-2.8080135459518374e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.72162,0.7216019643700499,-1.8035629950174936e-05,-0.20834999999999998,-0.1313608568148575,-0.07694806695667145,-0.20830892377152896,5.355520401832405e-11
207,0.30859375,0.30859375,0.0,1.022,1.0217491203567315,-0.0002508796432685312,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.8459099999999999,0.8458878393642421,-2.2160635757884073e-05,-0.21563,-0.133271640006468,-0.08233242132142676,-0.21560406132789475,5.121880161530485e-11
208,0.3125,0.3125,0.0,1.061,1.061322215132548,0.0003222151325481537,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.9369,0.9365015882778356,-0.00039841172216437126,-0.061821,-0.05450889027093321,-0.007310757229790504,-0.06181964750072372,5.0807595091881915e-11
209,0.31640625,0.31640625,0.0,1.087,1.0866726772645068,-0.00032732273549318514,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.9242999999999999,0.923909937220896,-0.00039006277910391685,0.10244,0.028700483401002674,0.07374148673208154,0.10244197013308422,4.9554989865881334e-11
210,0.3203125,0.3203125,0.0,1.049,1.0491530147218486,0.0001530147218486988,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.7264799999999999,0.726438162257993,-4.18377420069449e-05,0.2499,0.10082375429533304,0.1491244862746756,0.24994824057000864,4.731143939301518e-11
211,0.32421875,0.32421875000000006,5.551115123125783e-17,1.009,1.0088803130738442,-0.00011968692615571541,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.5246099999999999,0.5245845036761412,-2.549632385873135e-05,0.2586,0.1031512950271321,0.15539719821315573,0.25854849324028784,4.8380163185416065e-11
212,0.328125,0.328125,0.0,0.9867,0.9866656101181849,-3.438988181514446e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.30186,0.3018980640052779,3.806400527789355e-05,0.002610000000000001,-0.026006429116677488,0.02861862269233082,0.002612193575653333,5.096376816759242e-11
213,0.33203125,0.33203125,0.0,0.9988,0.9988451236422443,4.512364224429355e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.13023,0.13025076262614405,2.0762626144033014e-05,-0.22952,-0.141417406213061,-0.08811856662744874,-0.22953597284050975,5.4226727580234365e-11
214,0.3359375,0.3359375,0.0,1.04,1.0398174727843958,-0.00018252721560418905,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.22032,0.22031451919365455,-5.480806345437017e-06,-0.2572,-0.15316031392033153,-0.10398499460958716,-0.2571453085299187,5.6243012957785915e-11
215,0.33984375,0.33984375,0.0,1.145,1.145378055487218,0.0003780554872179209,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.6234299999999999,0.6234428218262535,1.2821826253617274e-05,-0.4423,-0.24144544962676917,-0.2009181054848427,-0.44236355511161185,6.133286630641806e-11
216,0.34375,0.34375,0.0,1.18,1.1797506791123222,-0.00024932088767770644,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.9854999999999999,0.9855267000945924,2.670009459249112e-05,-0.4667,-0.2524620819720282,-0.2142494286687791,-0.4667115106408073,6.987137960767105e-11
217,0.34765625,0.34765625000000006,5.551115123125783e-17,1.114,1.1140771888134477,7.718881344764839e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.8741699999999999,0.8741330075563363,-3.699244366361931e-05,-0.3091,-0.17598096042057734,-0.13314424283706822,-0.3091252032576456,7.278131448587672e-11
218,0.3515625,0.3515625,0.0,1.021,1.0206694265085774,-0.00033057349142251446,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.6332399999999999,0.6332543902170247,1.4390217024762286e-05,-0.12972,-0.09038232489298205,-0.03933506072135779,-0.12971738561433985,7.025322823541486e-11
219,0.35546875,0.35546875,0.0,0.9441,0.9441221219459787,2.2121945978614832e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.45827999999999997,0.4583038647674124,2.386476741245147e-05,-0.006850000000000002,-0.03325335293790909,0.02640455459374882,-0.006848798344160269,6.93076746793071e-11
220,0.359375,0.359375,0.0,0.9388,0.9387856218947898,-1.437810521021099e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.46314,0.46317956027106155,3.956027106155613e-05,0.3248,0.1322223626997961,0.1925594184362669,0.324781781136063,7.658735106861353e-11
221,0.36328125,0.36328125,0.0,1.034,1.0339212907872362,-7.870921276387222e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.46557,0.4655834020254597,1.3402025459741118e-05,-0.02255,-0.03614885287195899,0.013600201477199765,-0.022548651394759228,8.807739256167996e-11
222,0.3671875,0.36718750000000006,5.551115123125783e-17,1.17,1.170487682618737,0.00048768261873699537,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.32787,0.32783429913466733,-3.5700865332666254e-05,-0.3594,-0.19913351391365852,-0.16031529190577978,-0.3594488058194383,9.385181066798563e-11
223,0.37109375,0.37109375,0.0,1.258,1.257688896769149,-0.0003111032308509287,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.13815,0.1381696419660322,1.9641966032213354e-05,-0.4296,-0.23158070515648543,-0.19797200362725834,-0.42955270878374374,8.842658332607041e-11
224,0.375,0.375,0.0,1.222,1.222410377188567,0.0004103771885670682,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.10359,0.10357882441283128,-1.1175587168718581e-05,-0.3896,-0.21255793356801603,-0.1769713862939042,-0.3895293198619202,7.696128406513837e-11
225,0.37890625,0.37890625,0.0,1.112,1.1123367244653821,0.00033672446538202117,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.17028,0.1703214525772397,4.145257723972562e-05,-0.37539999999999996,-0.20918944572903742,-0.16621288164377504,-0.3754023273728124,5.5501999384413125e-11
226,0.3828125,0.3828125,0.0,0.9912,0.9912223066291526,2.230662915259085e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.24650999999999998,0.246477930097854,-3.206990214599248e-05,-0.16707,-0.11058212363751896,-0.056469328927205964,-0.16705145256472492,3.629680254525694e-11
227,0.38671875,0.38671875000000006,5.551115123125783e-17,0.9206,0.9206110169776964,1.1016977696454155e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.26091,0.2609403927108708,3.039271087085238e-05,-0.024380000000000002,-0.04356030867669138,0.01917591198226787,-0.02438439669442351,2.8643674060140327e-11
228,0.390625,0.390625,0.0,0.9534,0.9534296383825132,2.963838251313078e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.32228999999999997,0.3222589256283794,-3.107437162058746e-05,0.09970000000000001,0.02060167901731084,0.07910132124794532,0.09970300026525616,2.8916222797198077e-11
229,0.39453125,0.39453125,0.0,1.07,1.0695665591102268,-0.00043344088977326223,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.63819,0.6382233882290461,3.338822904608296e-05,0.15635,0.0549494443380347,0.10143122367409724,0.15638066801213193,3.300743273623241e-11
230,0.3984375,0.3984375,0.0,1.196,1.1955981177087525,-0.00040188229124749064,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,1.2042,1.2043939790916707,0.00019397909167073735,-0.019450000000000002,-0.0283229764198486,0.00887040843473642,-0.01945256798511218,3.193066611301775e-11
231,0.40234375,0.40234375,0.0,1.283,1.2825569407331898,-0.00044305926681009744,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,1.7406,1.7406100995834923,1.0099583492406694e-05,-0.22086,-0.1265957113407957,-0.09426432013090784,-0.22086003147170352,2.971006200146482e-11
232,0.40625,0.40625000000000006,5.551115123125783e-17,1.213,1.2129074668088466,-9.253319115343217e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,1.0341,1.0344658236309252,0.0003658236309251883,-0.5266,-0.28136674627872915,-0.24522561396750314,-0.5265923602462323,3.164949924410954e-11
233,0.41015625,0.41015625000000006,5.551115123125783e-17,1.081,1.0810178699293214,1.78699293214013e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.40058999999999995,0.40055221363329435,-3.778636670559443e-05,-0.47930000000000006,-0.2623998174487142,-0.21690357731727705,-0.47930339476599126,5.015882130792784e-11
234,0.4140625,0.4140625,0.0,0.9551,0.9551056043290281,5.6043290281859726e-06,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.22760999999999998,0.22763677680884345,2.6776808843470556e-05,-0.20049,-0.12938240945443533,-0.07109284535771752,-0.20047525481215284,6.179927831136917e-11
235,0.41796875,0.41796875,0.0,0.9194,0.9193932463081658,-6.753691834227027e-06,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.24686999999999998,0.24684076521138776,-2.9234788612220175e-05,0.16592,0.05152186660588525,0.1144242506949999,0.16594611730088515,6.523749065299404e-11
236,0.421875,0.421875,0.0,0.9914,0.9914198722616223,1.987226162236677e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.23750999999999997,0.23750451033857106,-5.489661428909054e-06,0.14191,0.043908510875533935,0.09800209813277294,0.14191060900830688,7.703638176408702e-11
237,0.42578125,0.42578125,0.0,1.098,1.0982724443338603,0.00027244433386020006,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.31176,0.3117680950972377,8.09509723770363e-06,0.18328,0.06957840701353993,0.11365589486062716,0.1832343018741671,9.501918140332993e-11
238,0.4296875,0.42968750000000006,5.551115123125783e-17,1.194,1.1944543600313726,0.0004543600313726692,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.5406299999999999,0.5405985817750976,-3.1418224902379777e-05,0.13095,0.04683765281391381,0.08411158154092302,0.13094923435483682,1.0490680238405198e-10
239,0.43359375,0.43359375,0.0,1.22,1.2196566669175313,-0.00034333308246869976,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.8418599999999999,0.8418831353466615,2.3135346661540268e-05,0.005260000000000001,-0.015244120956580301,0.020495171532699315,0.005251050576119014,1.0944000037478768e-10
240,0.4375,0.4375,0.0,1.128,1.1282365667547534,0.00023656675475347555,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.9225,0.9222479298257098,-0.0002520701742901865,0.09441999999999999,0.026318042688979405,0.06809922890942219,0.09441727159840159,1.070821314212717e-10
241,0.44140625,0.44140625,0.0,1.034,1.0335680663960114,-0.00043193360398863234,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.81135,0.8113190597321372,-3.0940267862766824e-05,-0.11308,-0.08143437784309782,-0.0316540888525992,-0.11308846669569703,1.0315138545338204e-10
242,0.4453125,0.4453125,0.0,0.9754,0.9754054204334718,5.4204334717367075e-06,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.65565,0.6556064585241116,-4.3541475888364545e-05,-0.4235,-0.23966037913764576,-0.18376930996174734,-0.4234296890993931,1.0400496339319447e-10
243,0.44921875,0.44921875000000006,5.551115123125783e-17,0.957,0.95698559095653,-1.4409043469942873e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.5518799999999999,0.5518797393702874,-2.6062971247853284e-07,-0.13224,-0.09514607304753549,-0.03708792937464194,-0.13223400242217742,1.0584831043360484e-10
244,0.453125,0.45312500000000006,5.551115123125783e-17,1.015,1.0152336844283962,0.0002336844283963302,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.63261,0.6326471342810993,3.713428109930472e-05,0.11882999999999999,0.03361964690123564,0.08520830760226196,0.11882795450349759,1.094938204519351e-10
245,0.45703125,0.45703125,0.0,1.082,1.082360823751999,0.0003608237519989732,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.6894,0.6894029576128341,2.957612834086909e-06,0.30110000000000003,0.12785217139339186,0.17324055416553194,0.3010927255589238,1.1667986676495227e-10
246,0.4609375,0.4609375,0.0,1.115,1.1149384204387247,-6.15795612752823e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.5840099999999999,0.5840387645364984,2.8764536498471216e-05,0.40900000000000003,0.18312715044485722,0.22589592531309838,0.4090230757579556,1.2759825227730713e-10
247,0.46484375,0.46484375,0.0,1.085,1.0851294287559075,0.00012942875590749026,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.35063999999999995,0.350612479799228,-2.7520200771957715e-05,0.38970000000000005,0.1722844991138106,0.21744402667287624,0.3897285257866868,1.36172342769058e-10
248,0.46875,0.46875,0.0,1.015,1.0154269237011144,0.00042692370111452327,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.17387999999999998,0.1738538930699008,-2.6106930099190073e-05,0.09340999999999999,0.020922427104830832,0.07249451717036719,0.09341694427519802,1.271644452315119e-10
249,0.47265625,0.47265625000000006,5.551115123125783e-17,0.9836,0.9835613875549832,-3.8612445016794616e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.23463,0.23465524537902746,2.5245379027455384e-05,0.004210000000000002,-0.02537925927246101,0.02958593194216327,0.0042066726697022605,1.0780528312096719e-10
250,0.4765625,0.4765625,0.0,0.9871,0.987101308189635,1.3081896350630728e-06,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,0.6208199999999999,0.6207948401396653,-2.5159860334578177e-05,0.009990000000000002,-0.0222856507487907,0.03228353168438773,0.009997880935597031,9.954297105811134e-11
251,0.48046875,0.48046875,0.0,1.045,1.044945048095794,-5.4951904205902125e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,1.287,1.2868635886702988,-0.0001364113297011027,-0.23506,-0.14186571410818846,-0.09316399057687261,-0.23502970468506107,9.582102673128114e-11
252,0.484375,0.484375,0.0,1.105,1.105000690364095,6.903640950017831e-07,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,1.89,1.890264876800097,0.00026487680009701364,-0.6167,-0.33013733984630345,-0.2865822304780863,-0.6167195703243897,8.327752715107266e-11
253,0.48828125,0.48828125,0.0,1.119,1.118552330219755,-0.0004476697802449081,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,2.2176,2.217767159338587,0.0001671593385870196,-0.36629999999999996,-0.20439689292600538,-0.16190449869626322,-0.3663013916222686,6.814000809973924e-11
254,0.4921875,0.49218750000000006,5.551115123125783e-17,1.059,1.0585482448558432,-0.00045175514415674023,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,1.8603,1.8600528469557556,-0.0002471530442444969,-0.16752,-0.10747568378578265,-0.06002256431919564,-0.1674982481049783,5.224268198918666e-11
255,0.49609375,0.49609375,0.0,0.9912,0.9912328997544245,3.289975442455351e-05,0.0019607888988921506,0.001960114464431741,-6.74434460409476e-07,1.3491,1.349233411647863,0.0001334116478630687,0.12226000000000001,0.03407446014963124,0.08818731975706419,0.12226177990669543,4.173269930236627e-11
