case,ky,z_index,z,theta,phi,B,F,G,E_y,D_x,D_y,g_xx,g_xy,g_yy,kperp2,bessel_j0_rms_over_mu,gamma0_mean_over_species,magnetic_drift_frequency_rms_over_velocity,maxwellian_mean_over_velocity,drive_factor_mean_over_velocity,field_denominator_real,field_denominator_imag,ion_polarization_real,electron_response
gkw_fd_16x8,0.3,100,-0.109375,-0.6872233929727672,-4.836,1.084,0.0019607888988921506,0.05207539129036593,-0.02905,0.07898,-0.012879999999999999,0.4365,-0.02972,2.696,0.24264,0.9468411774647315,0.9043100741519481,0.008738468180582028,0.03852661252611203,3.7236718749999995,-1.095689925848052,0.0,-0.09568992584805192,1.0
gkw_fd_16x8,0.3,101,-0.10546875,-0.662679700366597,-4.657,0.9818,0.0019607888988921506,0.04522631771272729,-0.02308,0.04585,0.008999999999999998,0.6064,0.01487,1.59,0.1431,0.9648044508226798,0.9297399666353148,0.005967820505941858,0.04030220844590665,3.41826953125,-1.0702600333646852,0.0,-0.07026003336468523,1.0
gkw_fd_16x8,0.3,102,-0.1015625,-0.6381360077604268,-4.466,0.9161,0.0019607888988921506,0.013976947485101076,0.03114,0.007114,0.12564,0.6265,0.1123,1.36,0.12240000000000001,0.967653322793608,0.9309085974533556,0.08208849928447319,0.041561653010703,3.2219394531250005,-1.0690914025466443,0.0,-0.06909140254664436,1.0
gkw_fd_16x8,0.3,103,-0.09765625,-0.6135923151542565,-4.276,0.9654,0.0019607888988921506,-0.06140151186606008,-0.05703,-0.06843,-0.05700197,0.8732,-0.01322,1.068,0.09612,0.9757209461096271,0.9503717923793535,0.037658449953942436,0.04060736760693465,3.369261718749999,-1.0496282076206465,0.0,-0.04962820762064646,1.0
gkw_fd_16x8,0.3,104,-0.09375,-0.5890486225480862,-4.1,1.099,0.0019607888988921506,-0.05929138674101787,-0.1696,-0.07446,-0.2952,1.973,0.3009,0.6585,0.059265,0.986722588733234,0.9759111026130362,0.20095136083539122,0.038283004352464185,3.7684960937499987,-1.0240888973869637,0.0,-0.024088897386963848,1.0
gkw_fd_16x8,0.3,105,-0.08984375,-0.5645049299419159,-3.936,1.225,0.0019607888988921506,-0.04804305532086865,-0.1983,-0.05675,-0.3611,3.824,1.723,1.169,0.10521,0.9789959508439804,0.965848589189597,0.25279584068921973,0.03638757053910893,4.14501953125,-1.034151410810403,0.0,-0.03415141081040296,1.0
gkw_fd_16x8,0.3,106,-0.0859375,-0.5399612373357456,-3.775,1.28,0.0019607888988921506,0.01233273629019988,-0.1522,0.03435,-0.272,4.475,3.257,2.737,0.24633,0.9539890359608612,0.9288930522405024,0.19274729921065045,0.03563655648037992,4.309374999999999,-1.0711069477594974,0.0,-0.07110694775949755,1.0
gkw_fd_16x8,0.3,107,-0.08203125,-0.5154175447295755,-3.613,1.183,0.0019607888988921506,0.05548455250852947,-0.1062,0.06367,-0.1744,2.346,2.18,2.622,0.23597999999999997,0.9523796066632206,0.9207809440543091,0.12096078598355034,0.036990952705063834,4.0195117187500005,-1.079219055945691,0.0,-0.0792190559456909,1.0
gkw_fd_16x8,0.3,108,-0.078125,-0.4908738521234052,-3.443,1.053,0.0019607888988921506,0.06064133963425381,-0.04762,0.08104,-0.047280100000000005,1.056,1.01,2.016,0.18144,0.9586264688692747,0.9229827895915373,0.0318556540909298,0.03904332460393342,3.6310351562499994,-1.0770172104084628,0.0,-0.07701721040846266,1.0
gkw_fd_16x8,0.3,109,-0.07421875,-0.4663301595172349,-3.259,0.9448,0.0019607888988921506,0.03881475377803914,-0.01709,0.02649,0.025389999999999996,0.7225,0.2998,1.36,0.12240000000000001,0.9686088827296945,0.934834888317332,0.016696410608454806,0.040999231406404706,3.3077031249999997,-1.065165111682668,0.0,-0.06516511168266803,1.0
gkw_fd_16x8,0.3,110,-0.0703125,-0.44178646691106466,-3.063,0.9254,0.0019607888988921506,-0.018184430081856433,-0.02222,-0.03006,0.017650000000000002,0.7254,0.1515,1.212,0.10908,0.9713676781515782,0.9392496114173343,0.011556030839748816,0.04137725647679309,3.2497304687499997,-1.0607503885826657,0.0,-0.06075038858266568,1.0
gkw_fd_16x8,0.3,111,-0.06640625,-0.4172427743048944,-2.871,1.003,0.0019607888988921506,-0.056871984997898056,-0.05394,-0.04892,-0.05503,0.6089,-0.01084,1.653,0.14876999999999999,0.964202873501677,0.929996598169313,0.036664027331056046,0.03991639554268131,3.48162109375,-1.070003401830687,0.0,-0.07000340183068698,1.0
gkw_fd_16x8,0.3,112,-0.0625,-0.39269908169872414,-2.694,1.127,0.0019607888988921506,-0.05443148368996403,-0.1193,-0.07126,-0.1968,0.7656,-0.6532,2.218,0.19962,0.9575133548753826,0.9258534117131886,0.13480699680246677,0.03783902528939915,3.8521679687499994,-1.0741465882868115,0.0,-0.07414658828681142,1.0
gkw_fd_16x8,0.3,113,-0.05859375,-0.36815538909255385,-2.526,1.232,0.0019607888988921506,-0.031589949714357725,-0.1278,-0.0651,-0.22063,1.501,-1.595,2.708,0.24372000000000002,0.9527571566679468,0.9243401225105871,0.1546962715455433,0.036289584322271196,4.165937499999999,-1.075659877489413,0.0,-0.07565987748941294,1.0
gkw_fd_16x8,0.3,114,-0.0546875,-0.3436116964863836,-2.364,1.251,0.0019607888988921506,0.019414117851571502,-0.1927,-0.02808,-0.35150000000000003,2.413,-1.666,1.799,0.16191,0.9686387556810356,0.9502220770269292,0.24749425155782595,0.03602720618990054,4.222714843749999,-1.0497779229730708,0.0,-0.04977792297307082,1.0
gkw_fd_16x8,0.3,115,-0.05078125,-0.3190680038802134,-2.201,1.154,0.0019607888988921506,0.05538751773802298,-0.1964,0.0004645,-0.3528,2.38,-0.3902,0.6237,0.056133,0.9880102794307306,0.979253826312448,0.2431236513238566,0.0374236852666492,3.932851562499999,-1.020746173687552,0.0,-0.02074617368755205,1.0
gkw_fd_16x8,0.3,116,-0.046875,-0.2945243112740431,-2.031,1.021,0.0019607888988921506,0.06282434380308052,-0.1097,0.07066,-0.16837000000000002,1.61,0.5895,0.8634,0.077706,0.981348730669432,0.9637494554449666,0.11263129678620575,0.0395962532387543,3.53541015625,-1.0362505445550334,0.0,-0.036250544555033404,1.0
gkw_fd_16x8,0.3,117,-0.04296875,-0.2699806186678728,-1.85,0.933,0.0019607888988921506,0.017874122487638228,0.03111,0.07829,0.12329999999999999,1.035,0.7402,1.37,0.1233,0.9679958167311604,0.9327960418917053,0.08086678111436572,0.04122810643667093,3.2724414062500005,-1.0672039581082946,0.0,-0.06720395810829471,1.0
gkw_fd_16x8,0.3,118,-0.0390625,-0.2454369260617026,-1.665,0.9516,0.0019607888988921506,-0.03055147497640885,-0.008937,-0.03173,0.040853,0.968,0.7713,1.55,0.13949999999999999,0.9646073433010451,0.9272398978677974,0.02690597680727696,0.040868807297875086,3.3280234374999997,-1.0727601021322026,0.0,-0.07276010213220263,1.0
gkw_fd_16x8,0.3,119,-0.03515625,-0.22089323345553233,-1.488,1.031,0.0019607888988921506,-0.046139111113859405,-0.02415,-0.05825,0.0016799999999999975,1.082,1.214,2.345,0.21105000000000002,0.9511859868137355,0.9077264345366987,0.0011263601146410153,0.03942126778698385,3.5652929687499997,-1.0922735654633013,0.0,-0.09227356546330134,1.0
gkw_fd_16x8,0.3,120,-0.03125,-0.19634954084936207,-1.319,1.123,0.0019607888988921506,-0.03605772502169625,-0.06064,-0.08669,-0.07915,1.136,1.709,3.682,0.33138,0.9309834940501318,0.8806706158993665,0.0541690244049426,0.037901610921106124,3.8402148437499997,-1.1193293841006335,0.0,-0.11932938410063354,1.0
gkw_fd_16x8,0.3,121,-0.02734375,-0.1718058482431918,-1.156,1.179,0.0019607888988921506,-0.00806740008865069,-0.1222,-0.1096,-0.20618999999999998,0.9317,1.725,4.689,0.42201,0.9174095119121803,0.8641185388352453,0.14288278726313525,0.037049838693451874,4.00755859375,-1.1358814611647547,0.0,-0.13588146116475475,1.0
gkw_fd_16x8,0.3,122,-0.0234375,-0.14726215563702155,-0.9948,1.133,0.0019607888988921506,0.047192751449102434,-0.1076,-0.08858,-0.17374,0.4385,0.6654,3.937,0.35433,0.9271323791334484,0.875240825459235,0.11917024695169245,0.03774566239662029,3.87009765625,-1.124759174540765,0.0,-0.12475917454076502,1.0
gkw_fd_16x8,0.3,123,-0.01953125,-0.1227184630308513,-0.8301,1.029,0.0019607888988921506,0.033439907071442454,-0.0408,-0.07971,-0.031404,0.521,-0.3793,2.31,0.2079,0.9517936912212528,0.908677233178948,0.021045452507696953,0.03945610312585361,3.5593164062499993,-1.091322766821052,0.0,-0.091322766821052,1.0
gkw_fd_16x8,0.3,124,-0.015625,-0.09817477042468103,-0.6599,0.9966,0.0019607888988921506,0.008303511275379335,-0.07787,-0.04221,-0.10221,1.44,-0.8265,1.164,0.10475999999999999,0.9743970888998923,0.9492882314560575,0.06800019106946711,0.0400318558674152,3.4624960937499996,-1.0507117685439424,0.0,-0.05071176854394255,1.0
gkw_fd_16x8,0.3,125,-0.01171875,-0.07363107781851078,-0.4862,0.9871,0.0019607888988921506,-0.004287718889626799,-0.06711,0.0439,-0.07964,2.888,-0.7942,0.5559,0.05003099999999999,0.9875121507251299,0.9748137713457943,0.052871488327680086,0.04020485057793792,3.434107421875,-1.0251862286542057,0.0,-0.025186228654205722,1.0
gkw_fd_16x8,0.3,126,-0.0078125,-0.04908738521234052,-0.3178,1.015,0.0019607888988921506,-0.018242006770012944,-0.016,0.09205,0.01958,4.083,-0.5939,0.3389,0.030500999999999997,0.9925639014281692,0.9853599284363064,0.013080449228732752,0.03970222249434664,3.5174804687499988,-1.0146400715636936,0.0,-0.014640071563693624,1.0
gkw_fd_16x8,0.3,127,-0.00390625,-0.02454369260617026,-0.1567,1.055,0.0019607888988921506,-0.02186196560024666,0.01894,0.05993,0.08562,5.068,-0.3622,0.2456,0.022104,0.994805464778418,0.9901438468755441,0.0577135513364741,0.03900943629822022,3.6370117187499993,-1.0098561531244559,0.0,-0.009856153124455869,1.0
gkw_fd_16x8,0.3,128,0.0,0.0,1.78e-14,1.087,0.0019607888988921506,1.0253720761485654e-16,0.02695,-6.795e-15,0.09887,5.699,4.709e-14,0.2075,0.018674999999999997,0.9957371145473352,0.9921440059381752,0.06712358040721678,0.03847756235575217,3.73263671875,-1.0078559940618248,0.0,-0.0078559940618248,1.0
gkw_fd_16x8,0.3,129,0.00390625,0.02454369260617026,0.1567,1.055,0.0019607888988921506,0.021861965600246797,0.01894,-0.05993,0.08562,5.068,0.3622,0.2456,0.022104,0.994805464778418,0.9901438468755441,0.0577135513364741,0.03900943629822022,3.6370117187499993,-1.0098561531244559,0.0,-0.009856153124455869,1.0
gkw_fd_16x8,0.3,130,0.0078125,0.04908738521234052,0.3178,1.015,0.0019607888988921506,0.01824200677001289,-0.016,-0.09205,0.01958,4.083,0.5939,0.3389,0.030500999999999997,0.9925639014281692,0.9853599284363064,0.013080449228732752,0.03970222249434664,3.5174804687499988,-1.0146400715636936,0.0,-0.014640071563693624,1.0
gkw_fd_16x8,0.3,131,0.01171875,0.07363107781851078,0.4862,0.9871,0.0019607888988921506,0.004287718889626631,-0.06711,-0.0439,-0.07964,2.888,0.7942,0.5559,0.05003099999999999,0.9875121507251299,0.9748137713457943,0.052871488327680086,0.04020485057793792,3.434107421875,-1.0251862286542057,0.0,-0.025186228654205722,1.0
gkw_fd_16x8,0.3,132,0.015625,0.09817477042468103,0.6599,0.9966,0.0019607888988921506,-0.008303511275379224,-0.07787,0.04221,-0.10221,1.44,0.8265,1.164,0.10475999999999999,0.9743970888998923,0.9492882314560575,0.06800019106946711,0.0400318558674152,3.4624960937499996,-1.0507117685439424,0.0,-0.05071176854394255,1.0
gkw_fd_16x8,0.3,133,0.01953125,0.1227184630308513,0.8301,1.029,0.0019607888988921506,-0.03343990707144274,-0.0408,0.07971,-0.031404,0.521,0.3793,2.31,0.2079,0.9517936912212528,0.908677233178948,0.021045452507696953,0.03945610312585361,3.5593164062499993,-1.091322766821052,0.0,-0.091322766821052,1.0
gkw_fd_16x8,0.3,134,0.0234375,0.14726215563702155,0.9948,1.133,0.0019607888988921506,-0.047192751449102434,-0.1076,0.08858,-0.17374,0.4385,-0.6654,3.937,0.35433,0.9271323791334484,0.875240825459235,0.11917024695169245,0.03774566239662029,3.87009765625,-1.124759174540765,0.0,-0.12475917454076502,1.0
gkw_fd_16x8,0.3,135,0.02734375,0.1718058482431918,1.156,1.179,0.0019607888988921506,0.008067400088650749,-0.1222,0.1096,-0.20618999999999998,0.9317,-1.725,4.689,0.42201,0.9174095119121803,0.8641185388352453,0.14288278726313525,0.037049838693451874,4.00755859375,-1.1358814611647547,0.0,-0.13588146116475475,1.0
gkw_fd_16x8,0.3,136,0.03125,0.19634954084936207,1.319,1.123,0.0019607888988921506,0.036057725021696053,-0.06064,0.08669,-0.07915,1.136,-1.709,3.682,0.33138,0.9309834940501318,0.8806706158993665,0.0541690244049426,0.037901610921106124,3.8402148437499997,-1.1193293841006335,0.0,-0.11932938410063354,1.0
gkw_fd_16x8,0.3,137,0.03515625,0.22089323345553233,1.488,1.031,0.0019607888988921506,0.04613911111385943,-0.02415,0.05825,0.0016799999999999975,1.082,-1.214,2.345,0.21105000000000002,0.9511859868137355,0.9077264345366987,0.0011263601146410153,0.03942126778698385,3.5652929687499997,-1.0922735654633013,0.0,-0.09227356546330134,1.0
gkw_fd_16x8,0.3,138,0.0390625,0.2454369260617026,1.665,0.9516,0.0019607888988921506,0.030551474976408966,-0.008937,0.03173,0.040853,0.968,-0.7713,1.55,0.13949999999999999,0.9646073433010451,0.9272398978677974,0.02690597680727696,0.040868807297875086,3.3280234374999997,-1.0727601021322026,0.0,-0.07276010213220263,1.0
gkw_fd_16x8,0.3,139,0.04296875,0.2699806186678728,1.85,0.933,0.0019607888988921506,-0.017874122487637895,0.03111,-0.07829,0.12329999999999999,1.035,-0.7402,1.37,0.1233,0.9679958167311604,0.9327960418917053,0.08086678111436572,0.04122810643667093,3.2724414062500005,-1.0672039581082946,0.0,-0.06720395810829471,1.0
gkw_fd_16x8,0.3,140,0.046875,0.2945243112740431,2.031,1.021,0.0019607888988921506,-0.06282434380308036,-0.1097,-0.07066,-0.16837000000000002,1.61,-0.5895,0.8634,0.077706,0.981348730669432,0.9637494554449666,0.11263129678620575,0.0395962532387543,3.53541015625,-1.0362505445550334,0.0,-0.036250544555033404,1.0
gkw_fd_16x8,0.3,141,0.05078125,0.3190680038802134,2.201,1.154,0.0019607888988921506,-0.055387517738022765,-0.1964,-0.0004645,-0.3528,2.38,0.3902,0.6237,0.056133,0.9880102794307306,0.979253826312448,0.2431236513238566,0.0374236852666492,3.932851562499999,-1.020746173687552,0.0,-0.02074617368755205,1.0
gkw_fd_16x8,0.3,142,0.0546875,0.3436116964863836,2.364,1.251,0.0019607888988921506,-0.019414117851571103,-0.1927,0.02808,-0.35150000000000003,2.413,1.666,1.799,0.16191,0.9686387556810356,0.9502220770269292,0.24749425155782595,0.03602720618990054,4.222714843749999,-1.0497779229730708,0.0,-0.04977792297307082,1.0
gkw_fd_16x8,0.3,143,0.05859375,0.36815538909255385,2.526,1.232,0.0019607888988921506,0.03158994971435797,-0.1278,0.0651,-0.22063,1.501,1.595,2.708,0.24372000000000002,0.9527571566679468,0.9243401225105871,0.1546962715455433,0.036289584322271196,4.165937499999999,-1.075659877489413,0.0,-0.07565987748941294,1.0
gkw_fd_16x8,0.3,144,0.0625,0.39269908169872414,2.694,1.127,0.0019607888988921506,0.05443148368996418,-0.1193,0.07126,-0.1968,0.7656,0.6532,2.218,0.19962,0.9575133548753826,0.9258534117131886,0.13480699680246677,0.03783902528939915,3.8521679687499994,-1.0741465882868115,0.0,-0.07414658828681142,1.0
gkw_fd_16x8,0.3,145,0.06640625,0.4172427743048944,2.871,1.003,0.0019607888988921506,0.05687198499789804,-0.05394,0.04892,-0.05503,0.6089,0.01084,1.653,0.14876999999999999,0.964202873501677,0.929996598169313,0.036664027331056046,0.03991639554268131,3.48162109375,-1.070003401830687,0.0,-0.07000340183068698,1.0
gkw_fd_16x8,0.3,146,0.0703125,0.44178646691106466,3.063,0.9254,0.0019607888988921506,0.018184430081856676,-0.02222,0.03006,0.017650000000000002,0.7254,-0.1515,1.212,0.10908,0.9713676781515782,0.9392496114173343,0.011556030839748816,0.04137725647679309,3.2497304687499997,-1.0607503885826657,0.0,-0.06075038858266568,1.0
gkw_fd_16x8,0.3,147,0.07421875,0.4663301595172349,3.259,0.9448,0.0019607888988921506,-0.03881475377803908,-0.01709,-0.02649,0.025389999999999996,0.7225,-0.2998,1.36,0.12240000000000001,0.9686088827296945,0.934834888317332,0.016696410608454806,0.040999231406404706,3.3077031249999997,-1.065165111682668,0.0,-0.06516511168266803,1.0
gkw_fd_16x8,0.3,148,0.078125,0.4908738521234052,3.443,1.053,0.0019607888988921506,-0.060641339634253964,-0.04762,-0.08104,-0.047280100000000005,1.056,-1.01,2.016,0.18144,0.9586264688692747,0.9229827895915373,0.0318556540909298,0.03904332460393342,3.6310351562499994,-1.0770172104084628,0.0,-0.07701721040846266,1.0
gkw_fd_16x8,0.3,149,0.08203125,0.5154175447295755,3.613,1.183,0.0019607888988921506,-0.05548455250852933,-0.1062,-0.06367,-0.1744,2.346,-2.18,2.622,0.23597999999999997,0.9523796066632206,0.9207809440543091,0.12096078598355034,0.036990952705063834,4.0195117187500005,-1.079219055945691,0.0,-0.0792190559456909,1.0
gkw_fd_16x8,0.3,150,0.0859375,0.5399612373357456,3.775,1.28,0.0019607888988921506,-0.01233273629020014,-0.1522,-0.03435,-0.272,4.475,-3.257,2.737,0.24633,0.9539890359608612,0.9288930522405024,0.19274729921065045,0.03563655648037992,4.309374999999999,-1.0711069477594974,0.0,-0.07110694775949755,1.0
gkw_fd_16x8,0.3,151,0.08984375,0.5645049299419159,3.936,1.225,0.0019607888988921506,0.04804305532086852,-0.1983,0.05675,-0.3611,3.824,-1.723,1.169,0.10521,0.9789959508439804,0.965848589189597,0.25279584068921973,0.03638757053910893,4.14501953125,-1.034151410810403,0.0,-0.03415141081040296,1.0
gkw_fd_16x8,0.3,152,0.09375,0.5890486225480862,4.1,1.099,0.0019607888988921506,0.05929138674101787,-0.1696,0.07446,-0.2952,1.973,-0.3009,0.6585,0.059265,0.986722588733234,0.9759111026130362,0.20095136083539122,0.038283004352464185,3.7684960937499987,-1.0240888973869637,0.0,-0.024088897386963848,1.0
